datetime_jst,timestamp,open,high,low,close,volume,datetime
2022-06-10 09:59:00,1654822740000.0,27859.099609375,27863.890625,27858.26953125,27862.9296875,0.0,2022-06-10 00:59:00
2022-06-10 10:00:00,1654822800000.0,27863.94921875,27876.619140625,27862.810546875,27866.2109375,0.0,2022-06-10 01:00:00
2022-06-10 10:01:00,1654822860000.0,27866.990234375,27866.990234375,27851.9609375,27851.9609375,0.0,2022-06-10 01:01:00
2022-06-10 10:02:00,1654822920000.0,27852.220703125,27856.16015625,27852.009765625,27855.830078125,0.0,2022-06-10 01:02:00
2022-06-10 10:03:00,1654822980000.0,27858.9609375,27863.240234375,27858.859375,27860.05078125,0.0,2022-06-10 01:03:00
2022-06-10 10:04:00,1654823040000.0,27862.369140625,27863.900390625,27855.91015625,27863.900390625,0.0,2022-06-10 01:04:00
2022-06-10 10:05:00,1654823100000.0,27863.9296875,27863.9296875,27857.9296875,27859.900390625,0.0,2022-06-10 01:05:00
2022-06-10 10:06:00,1654823160000.0,27859.509765625,27859.509765625,27844.220703125,27845.5390625,0.0,2022-06-10 01:06:00
2022-06-10 10:07:00,1654823220000.0,27847.669921875,27851.740234375,27846.599609375,27847.419921875,0.0,2022-06-10 01:07:00
2022-06-10 10:08:00,1654823280000.0,27847.119140625,27855.0390625,27845.810546875,27855.0390625,0.0,2022-06-10 01:08:00
2022-06-10 10:09:00,1654823340000.0,27862.58984375,27863.5,27862.58984375,27863.5,0.0,2022-06-10 01:09:00
2022-06-10 10:10:00,1654823400000.0,27862.400390625,27862.400390625,27851.509765625,27851.509765625,0.0,2022-06-10 01:10:00
2022-06-10 10:11:00,1654823460000.0,27851.69921875,27852.859375,27846.970703125,27852.859375,0.0,2022-06-10 01:11:00
2022-06-10 10:12:00,1654823520000.0,27853.740234375,27862.189453125,27852.1796875,27861.0390625,0.0,2022-06-10 01:12:00
2022-06-10 10:13:00,1654823580000.0,27858.830078125,27863.240234375,27858.220703125,27863.240234375,0.0,2022-06-10 01:13:00
2022-06-10 10:14:00,1654823640000.0,27864.609375,27871.759765625,27863.720703125,27864.189453125,0.0,2022-06-10 01:14:00
2022-06-10 10:15:00,1654823700000.0,27864.26953125,27864.26953125,27847.6796875,27852.060546875,0.0,2022-06-10 01:15:00
2022-06-10 10:16:00,1654823760000.0,27851.2109375,27853.560546875,27847.01953125,27853.560546875,0.0,2022-06-10 01:16:00
2022-06-10 10:17:00,1654823820000.0,27852.66015625,27857.580078125,27851.23046875,27851.23046875,0.0,2022-06-10 01:17:00
2022-06-10 10:18:00,1654823880000.0,27851.349609375,27855.5390625,27849.990234375,27852.759765625,0.0,2022-06-10 01:18:00
2022-06-10 10:19:00,1654823940000.0,27852.689453125,27852.900390625,27835.880859375,27835.880859375,0.0,2022-06-10 01:19:00
2022-06-10 10:20:00,1654824000000.0,27835.509765625,27843.69921875,27834.990234375,27837.4609375,0.0,2022-06-10 01:20:00
2022-06-10 10:21:00,1654824060000.0,27835.4609375,27835.4609375,27822.630859375,27824.470703125,0.0,2022-06-10 01:21:00
2022-06-10 10:22:00,1654824120000.0,27824.05078125,27825.939453125,27805.44921875,27811.619140625,0.0,2022-06-10 01:22:00
2022-06-10 10:23:00,1654824180000.0,27810.859375,27821.880859375,27810.859375,27820.849609375,0.0,2022-06-10 01:23:00
2022-06-10 10:24:00,1654824240000.0,27824.669921875,27828.810546875,27821.740234375,27828.7890625,0.0,2022-06-10 01:24:00
2022-06-10 10:25:00,1654824300000.0,27829.869140625,27847.9296875,27829.869140625,27842.609375,0.0,2022-06-10 01:25:00
2022-06-10 10:26:00,1654824360000.0,27842.970703125,27848.25,27842.970703125,27848.25,0.0,2022-06-10 01:26:00
2022-06-10 10:27:00,1654824420000.0,27850.1796875,27863.69921875,27835.4296875,27836.44921875,0.0,2022-06-10 01:27:00
2022-06-10 10:28:00,1654824480000.0,27835.7890625,27844.73046875,27835.7890625,27844.33984375,0.0,2022-06-10 01:28:00
2022-06-10 10:29:00,1654824540000.0,27845.400390625,27857.05078125,27845.400390625,27856.869140625,0.0,2022-06-10 01:29:00
2022-06-10 10:30:00,1654824600000.0,27858.150390625,27858.150390625,27849.650390625,27850.25,0.0,2022-06-10 01:30:00
2022-06-10 10:31:00,1654824660000.0,27850.7890625,27858.69921875,27850.7890625,27858.69921875,0.0,2022-06-10 01:31:00
2022-06-10 10:32:00,1654824720000.0,27865.599609375,27871.279296875,27864.439453125,27870.98046875,0.0,2022-06-10 01:32:00
2022-06-10 10:33:00,1654824780000.0,27873.560546875,27885.859375,27869.900390625,27885.859375,0.0,2022-06-10 01:33:00
2022-06-10 10:34:00,1654824840000.0,27887.580078125,27894.2890625,27887.259765625,27887.529296875,0.0,2022-06-10 01:34:00
2022-06-10 10:35:00,1654824900000.0,27886.83984375,27890.94921875,27885.1796875,27887.23046875,0.0,2022-06-10 01:35:00
2022-06-10 10:36:00,1654824960000.0,27888.4609375,27898.94921875,27886.740234375,27886.740234375,0.0,2022-06-10 01:36:00
2022-06-10 10:37:00,1654825020000.0,27886.509765625,27890.94921875,27886.509765625,27888.2109375,0.0,2022-06-10 01:37:00
2022-06-10 10:38:00,1654825080000.0,27887.810546875,27888.939453125,27882.259765625,27884.259765625,0.0,2022-06-10 01:38:00
2022-06-10 10:39:00,1654825140000.0,27884.830078125,27892.69921875,27881.310546875,27881.310546875,0.0,2022-06-10 01:39:00
2022-06-10 10:40:00,1654825200000.0,27882.1796875,27886.080078125,27881.76953125,27882.310546875,0.0,2022-06-10 01:40:00
2022-06-10 10:41:00,1654825260000.0,27881.349609375,27882.73046875,27879.5,27881.830078125,0.0,2022-06-10 01:41:00
2022-06-10 10:42:00,1654825320000.0,27882.599609375,27906.810546875,27882.599609375,27906.810546875,0.0,2022-06-10 01:42:00
2022-06-10 10:43:00,1654825380000.0,27907.869140625,27912.19921875,27907.390625,27909.58984375,0.0,2022-06-10 01:43:00
2022-06-10 10:44:00,1654825440000.0,27907.23046875,27909.099609375,27898.08984375,27898.08984375,0.0,2022-06-10 01:44:00
2022-06-10 10:45:00,1654825500000.0,27897.640625,27900.4609375,27896.529296875,27896.529296875,0.0,2022-06-10 01:45:00
2022-06-10 10:46:00,1654825560000.0,27894.08984375,27894.08984375,27875.880859375,27875.880859375,0.0,2022-06-10 01:46:00
2022-06-10 10:47:00,1654825620000.0,27876.349609375,27878.619140625,27870.560546875,27872.599609375,0.0,2022-06-10 01:47:00
2022-06-10 10:48:00,1654825680000.0,27874.0703125,27874.0703125,27868.349609375,27869.259765625,0.0,2022-06-10 01:48:00
2022-06-10 10:49:00,1654825740000.0,27868.8203125,27868.8203125,27857.119140625,27857.119140625,0.0,2022-06-10 01:49:00
2022-06-10 10:50:00,1654825800000.0,27860.51953125,27867.140625,27860.51953125,27864.98046875,0.0,2022-06-10 01:50:00
2022-06-10 10:51:00,1654825860000.0,27863.869140625,27865.849609375,27856.91015625,27865.849609375,0.0,2022-06-10 01:51:00
2022-06-10 10:52:00,1654825920000.0,27866.490234375,27869.0,27854.150390625,27854.150390625,0.0,2022-06-10 01:52:00
2022-06-10 10:53:00,1654825980000.0,27857.6796875,27860.80078125,27855.779296875,27856.220703125,0.0,2022-06-10 01:53:00
2022-06-10 10:54:00,1654826040000.0,27856.220703125,27858.55078125,27856.220703125,27857.689453125,0.0,2022-06-10 01:54:00
2022-06-10 10:55:00,1654826100000.0,27857.25,27865.109375,27857.25,27865.109375,0.0,2022-06-10 01:55:00
2022-06-10 10:56:00,1654826160000.0,27867.419921875,27869.8203125,27860.220703125,27860.220703125,0.0,2022-06-10 01:56:00
2022-06-10 10:57:00,1654826220000.0,27860.330078125,27860.330078125,27850.5,27852.150390625,0.0,2022-06-10 01:57:00
2022-06-10 10:58:00,1654826280000.0,27850.240234375,27852.73046875,27848.25,27849.44921875,0.0,2022-06-10 01:58:00
2022-06-10 10:59:00,1654826340000.0,27849.310546875,27851.83984375,27846.080078125,27848.83984375,0.0,2022-06-10 01:59:00
2022-06-10 11:00:00,1654826400000.0,27849.060546875,27849.060546875,27837.599609375,27843.400390625,0.0,2022-06-10 02:00:00
2022-06-10 11:01:00,1654826460000.0,27842.849609375,27847.650390625,27842.849609375,27846.98046875,0.0,2022-06-10 02:01:00
2022-06-10 11:02:00,1654826520000.0,27846.169921875,27856.41015625,27842.419921875,27856.41015625,0.0,2022-06-10 02:02:00
2022-06-10 11:03:00,1654826580000.0,27856.69921875,27860.109375,27855.83984375,27856.5,0.0,2022-06-10 02:03:00
2022-06-10 11:04:00,1654826640000.0,27856.810546875,27856.810546875,27845.310546875,27845.470703125,0.0,2022-06-10 02:04:00
2022-06-10 11:05:00,1654826700000.0,27841.73046875,27844.470703125,27839.69921875,27844.470703125,0.0,2022-06-10 02:05:00
2022-06-10 11:06:00,1654826760000.0,27845.25,27851.05078125,27845.25,27846.490234375,0.0,2022-06-10 02:06:00
2022-06-10 11:07:00,1654826820000.0,27845.5703125,27845.5703125,27827.859375,27827.859375,0.0,2022-06-10 02:07:00
2022-06-10 11:08:00,1654826880000.0,27827.400390625,27837.26953125,27827.400390625,27837.26953125,0.0,2022-06-10 02:08:00
2022-06-10 11:09:00,1654826940000.0,27836.330078125,27839.7890625,27828.990234375,27829.19921875,0.0,2022-06-10 02:09:00
2022-06-10 11:10:00,1654827000000.0,27829.91015625,27835.48046875,27829.650390625,27833.0390625,0.0,2022-06-10 02:10:00
2022-06-10 11:11:00,1654827060000.0,27833.240234375,27836.5390625,27833.240234375,27834.490234375,0.0,2022-06-10 02:11:00
2022-06-10 11:12:00,1654827120000.0,27832.41015625,27833.630859375,27823.41015625,27827.08984375,0.0,2022-06-10 02:12:00
2022-06-10 11:13:00,1654827180000.0,27827.3203125,27827.44921875,27814.669921875,27824.330078125,0.0,2022-06-10 02:13:00
2022-06-10 11:14:00,1654827240000.0,27823.599609375,27828.490234375,27823.599609375,27827.380859375,0.0,2022-06-10 02:14:00
2022-06-10 11:15:00,1654827300000.0,27827.33984375,27827.33984375,27818.75,27819.83984375,0.0,2022-06-10 02:15:00
2022-06-10 11:16:00,1654827360000.0,27820.25,27822.75,27818.0703125,27818.0703125,0.0,2022-06-10 02:16:00
2022-06-10 11:17:00,1654827420000.0,27817.75,27823.69921875,27817.75,27822.80078125,0.0,2022-06-10 02:17:00
2022-06-10 11:18:00,1654827480000.0,27818.48046875,27827.41015625,27818.259765625,27827.41015625,0.0,2022-06-10 02:18:00
2022-06-10 11:19:00,1654827540000.0,27827.279296875,27828.869140625,27825.150390625,27827.19921875,0.0,2022-06-10 02:19:00
2022-06-10 11:20:00,1654827600000.0,27828.5703125,27830.109375,27828.5703125,27829.25,0.0,2022-06-10 02:20:00
2022-06-10 11:21:00,1654827660000.0,27828.94921875,27839.830078125,27828.94921875,27839.830078125,0.0,2022-06-10 02:21:00
2022-06-10 11:22:00,1654827720000.0,27840.0,27840.0,27835.630859375,27837.169921875,0.0,2022-06-10 02:22:00
2022-06-10 11:23:00,1654827780000.0,27837.0390625,27838.130859375,27829.48046875,27829.509765625,0.0,2022-06-10 02:23:00
2022-06-10 11:24:00,1654827840000.0,27828.990234375,27839.55078125,27828.990234375,27839.55078125,0.0,2022-06-10 02:24:00
2022-06-10 11:25:00,1654827900000.0,27838.779296875,27847.25,27838.779296875,27847.25,0.0,2022-06-10 02:25:00
2022-06-10 11:26:00,1654827960000.0,27847.419921875,27847.419921875,27841.779296875,27841.779296875,0.0,2022-06-10 02:26:00
2022-06-10 11:27:00,1654828020000.0,27840.740234375,27841.69921875,27836.529296875,27836.73046875,0.0,2022-06-10 02:27:00
2022-06-10 11:28:00,1654828080000.0,27838.900390625,27846.900390625,27838.69921875,27846.900390625,0.0,2022-06-10 02:28:00
2022-06-10 11:29:00,1654828140000.0,27848.310546875,27852.119140625,27847.0,27849.720703125,0.0,2022-06-10 02:29:00
2022-06-10 11:30:00,1654828200000.0,27850.150390625,27850.150390625,27848.7890625,27848.7890625,0.0,2022-06-10 02:30:00
2022-06-10 11:31:00,1654828260000.0,27850.150390625,27850.150390625,27848.7890625,27848.7890625,0.0,2022-06-10 02:31:00
2022-06-10 11:32:00,1654828320000.0,27850.150390625,27850.150390625,27848.7890625,27848.7890625,0.0,2022-06-10 02:32:00
2022-06-10 11:33:00,1654828380000.0,27850.150390625,27850.150390625,27848.7890625,27848.7890625,0.0,2022-06-10 02:33:00
2022-06-10 11:34:00,1654828440000.0,27850.150390625,27850.150390625,27848.7890625,27848.7890625,0.0,2022-06-10 02:34:00
2022-06-10 11:35:00,1654828500000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:35:00
2022-06-10 11:36:00,1654828560000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:36:00
2022-06-10 11:37:00,1654828620000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:37:00
2022-06-10 11:38:00,1654828680000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:38:00
2022-06-10 11:39:00,1654828740000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:39:00
2022-06-10 11:40:00,1654828800000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:40:00
2022-06-10 11:41:00,1654828860000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:41:00
2022-06-10 11:42:00,1654828920000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:42:00
2022-06-10 11:43:00,1654828980000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:43:00
2022-06-10 11:44:00,1654829040000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:44:00
2022-06-10 11:45:00,1654829100000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:45:00
2022-06-10 11:46:00,1654829160000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:46:00
2022-06-10 11:47:00,1654829220000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:47:00
2022-06-10 11:48:00,1654829280000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:48:00
2022-06-10 11:49:00,1654829340000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:49:00
2022-06-10 11:50:00,1654829400000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:50:00
2022-06-10 11:51:00,1654829460000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:51:00
2022-06-10 11:52:00,1654829520000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:52:00
2022-06-10 11:53:00,1654829580000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:53:00
2022-06-10 11:54:00,1654829640000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:54:00
2022-06-10 11:55:00,1654829700000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:55:00
2022-06-10 11:56:00,1654829760000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:56:00
2022-06-10 11:57:00,1654829820000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:57:00
2022-06-10 11:58:00,1654829880000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:58:00
2022-06-10 11:59:00,1654829940000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 02:59:00
2022-06-10 12:00:00,1654830000000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:00:00
2022-06-10 12:01:00,1654830060000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:01:00
2022-06-10 12:02:00,1654830120000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:02:00
2022-06-10 12:03:00,1654830180000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:03:00
2022-06-10 12:04:00,1654830240000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:04:00
2022-06-10 12:05:00,1654830300000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:05:00
2022-06-10 12:06:00,1654830360000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:06:00
2022-06-10 12:07:00,1654830420000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:07:00
2022-06-10 12:08:00,1654830480000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:08:00
2022-06-10 12:09:00,1654830540000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:09:00
2022-06-10 12:10:00,1654830600000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:10:00
2022-06-10 12:11:00,1654830660000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:11:00
2022-06-10 12:12:00,1654830720000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:12:00
2022-06-10 12:13:00,1654830780000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:13:00
2022-06-10 12:14:00,1654830840000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:14:00
2022-06-10 12:15:00,1654830900000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:15:00
2022-06-10 12:16:00,1654830960000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:16:00
2022-06-10 12:17:00,1654831020000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:17:00
2022-06-10 12:18:00,1654831080000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:18:00
2022-06-10 12:19:00,1654831140000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:19:00
2022-06-10 12:20:00,1654831200000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:20:00
2022-06-10 12:21:00,1654831260000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:21:00
2022-06-10 12:22:00,1654831320000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:22:00
2022-06-10 12:23:00,1654831380000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:23:00
2022-06-10 12:24:00,1654831440000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:24:00
2022-06-10 12:25:00,1654831500000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:25:00
2022-06-10 12:26:00,1654831560000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:26:00
2022-06-10 12:27:00,1654831620000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:27:00
2022-06-10 12:28:00,1654831680000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:28:00
2022-06-10 12:29:00,1654831740000.0,27848.7890625,27848.7890625,27848.7890625,27848.7890625,0.0,2022-06-10 03:29:00
2022-06-10 12:30:00,1654831800000.0,27904.720703125,27908.470703125,27902.19921875,27904.55078125,0.0,2022-06-10 03:30:00
2022-06-10 12:31:00,1654831860000.0,27904.580078125,27904.580078125,27898.75,27898.75,0.0,2022-06-10 03:31:00
